# BUSCO version is: 6.0.0 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1004at766	Complete	wRi_Merrill23_polished	980732	981721	+	537.5	281	https://v10-1.orthodb.org/?query=1004at766	ribonucleotide-diphosphate reductase subunit beta
1015at766	Complete	wRi_Merrill23_polished	831093	830113	-	439.2	263	https://v10-1.orthodb.org/?query=1015at766	Pyruvate dehydrogenase E1 component subunit alpha
1023at766	Complete	wRi_Merrill23_polished	944004	942925	-	514.4	279	https://v10-1.orthodb.org/?query=1023at766	Peptide chain release factor 1
1090at766	Missing
1132at766	Complete	wRi_Merrill23_polished	484077	485213	+	433.1	312	https://v10-1.orthodb.org/?query=1132at766	Pyridoxal phosphate-dependent transferase
1135at766	Complete	wRi_Merrill23_polished	325672	324599	-	378.1	254	https://v10-1.orthodb.org/?query=1135at766	Protein HflK
1146at766	Complete	wRi_Merrill23_polished	515293	513971	-	490.2	366	https://v10-1.orthodb.org/?query=1146at766	Glutamate--tRNA ligase
1148at766	Complete	wRi_Merrill23_polished	1090998	1090159	-	393.8	239	https://v10-1.orthodb.org/?query=1148at766	Glycine--tRNA ligase alpha subunit
1152at766	Complete	wRi_Merrill23_polished	398269	399105	+	296.5	229	https://v10-1.orthodb.org/?query=1152at766	Integrase, SAM-like, N-terminal
1181at766	Missing
1190at766	Complete	wRi_Merrill23_polished	757960	758823	+	486.1	255	https://v10-1.orthodb.org/?query=1190at766	Lipoyl synthase
1210at766	Complete	wRi_Merrill23_polished	119665	120651	+	283.4	239	https://v10-1.orthodb.org/?query=1210at766	Integrase, SAM-like, N-terminal
1222at766	Missing
1231at766	Complete	wRi_Merrill23_polished	667389	668762	+	522.8	369	https://v10-1.orthodb.org/?query=1231at766	Dihydrolipoyl dehydrogenase
1269at766	Missing
1276at766	Complete	wRi_Merrill23_polished	474971	473922	-	304.3	257	https://v10-1.orthodb.org/?query=1276at766	Protein arginine methyltransferase NDUFAF7
1288at766	Missing
1297at766	Complete	wRi_Merrill23_polished	1107899	1106751	-	359.0	320	https://v10-1.orthodb.org/?query=1297at766	Ubiquinone biosynthesis hydroxylase UbiH/COQ6
1304at766	Complete	wRi_Merrill23_polished	126076	124883	-	589.9	368	https://v10-1.orthodb.org/?query=1304at766	Aminotransferase
1306at766	Complete	wRi_Merrill23_polished	851642	853072	+	519.9	357	https://v10-1.orthodb.org/?query=1306at766	Glutamate--tRNA ligase
1310at766	Missing
1331at766	Complete	wRi_Merrill23_polished	1021802	1020294	-	583.7	423	https://v10-1.orthodb.org/?query=1331at766	Protein translocase subunit SecD
1333at766	Complete	wRi_Merrill23_polished	706302	707132	+	313.6	226	https://v10-1.orthodb.org/?query=1333at766	Putative pyruvate, phosphate dikinase regulatory protein
1338at766	Complete	wRi_Merrill23_polished	261163	260417	-	236.0	171	https://v10-1.orthodb.org/?query=1338at766	Signal peptidase I
1360at766	Complete	wRi_Merrill23_polished	282137	281253	-	319.9	238	https://v10-1.orthodb.org/?query=1360at766	Methionyl-tRNA formyltransferase
1363at766	Complete	wRi_Merrill23_polished	735992	737362	+	473.1	364	https://v10-1.orthodb.org/?query=1363at766	Magnesium transporter MgtE
1365at766	Complete	wRi_Merrill23_polished	922288	921266	-	426.9	273	https://v10-1.orthodb.org/?query=1365at766	GTPase Obg
1379at766	Complete	wRi_Merrill23_polished	1255817	1256791	+	442.4	276	https://v10-1.orthodb.org/?query=1379at766	Holliday junction ATP-dependent DNA helicase RuvB
1393at766	Complete	wRi_Merrill23_polished	476566	475736	-	329.9	206	https://v10-1.orthodb.org/?query=1393at766	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
1409at766	Complete	wRi_Merrill23_polished	6227	7294	+	561.1	301	https://v10-1.orthodb.org/?query=1409at766	Protein RecA
1412at766	Complete	wRi_Merrill23_polished	640930	642258	+	473.3	354	https://v10-1.orthodb.org/?query=1412at766	Protein translocase subunit SecY
1425at766	Complete	wRi_Merrill23_polished	781109	781987	+	377.3	234	https://v10-1.orthodb.org/?query=1425at766	Tetrahydrofolate dehydrogenase/cyclohydrolase
1437at766	Complete	wRi_Merrill23_polished	1251842	1253092	+	508.8	334	https://v10-1.orthodb.org/?query=1437at766	Tyrosine--tRNA ligase
1440at766	Complete	wRi_Merrill23_polished	863451	862357	-	492.1	303	https://v10-1.orthodb.org/?query=1440at766	Ribosome-binding ATPase YchF
1446at766	Complete	wRi_Merrill23_polished	959648	957555	-	510.1	447	https://v10-1.orthodb.org/?query=1446at766	Cytochrome c-type biogenesis protein
1454at766	Complete	wRi_Merrill23_polished	1156189	1157187	+	472.2	265	https://v10-1.orthodb.org/?query=1454at766	tRNA-dihydrouridine synthase
1476at766	Complete	wRi_Merrill23_polished	1261755	1260289	-	483.4	421	https://v10-1.orthodb.org/?query=1476at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
1477at766	Complete	wRi_Merrill23_polished	1093961	1092936	-	559.9	312	https://v10-1.orthodb.org/?query=1477at766	NADH-quinone oxidoreductase subunit H
1483at766	Complete	wRi_Merrill23_polished	527080	526289	-	271.0	208	https://v10-1.orthodb.org/?query=1483at766	Prolipoprotein diacylglyceryl transferase
1490at766	Complete	wRi_Merrill23_polished	634025	634849	+	417.3	248	https://v10-1.orthodb.org/?query=1490at766	Ribosomal protein L2
1503at766	Complete	wRi_Merrill23_polished	371061	371849	+	378.9	214	https://v10-1.orthodb.org/?query=1503at766	Succinate dehydrogenase iron-sulfur subunit
1527at766	Complete	wRi_Merrill23_polished	117533	118534	+	278.9	261	https://v10-1.orthodb.org/?query=1527at766	AI-2E family transporter
1528at766	Complete	wRi_Merrill23_polished	538388	539326	+	408.9	256	https://v10-1.orthodb.org/?query=1528at766	Pyridine nucleotide-disulphide oxidoreductase, class-II
1530at766	Complete	wRi_Merrill23_polished	941269	940340	-	311.3	260	https://v10-1.orthodb.org/?query=1530at766	permease
1541at766	Complete	wRi_Merrill23_polished	127667	128383	+	255.9	203	https://v10-1.orthodb.org/?query=1541at766	CBS domain
1547at766	Complete	wRi_Merrill23_polished	375612	376382	+	311.8	197	https://v10-1.orthodb.org/?query=1547at766	DNA-binding response regulator
1557at766	Complete	wRi_Merrill23_polished	955255	954377	-	267.9	205	https://v10-1.orthodb.org/?query=1557at766	Protein-export membrane protein SecF
1561at766	Complete	wRi_Merrill23_polished	340978	339470	-	416.9	347	https://v10-1.orthodb.org/?query=1561at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
1564at766	Complete	wRi_Merrill23_polished	814097	814957	+	273.4	227	https://v10-1.orthodb.org/?query=1564at766	Elongation factor Ts
1570at766	Complete	wRi_Merrill23_polished	813268	814116	+	345.1	213	https://v10-1.orthodb.org/?query=1570at766	Ribosomal protein S2
1578at766	Complete	wRi_Merrill23_polished	778994	780277	+	445.4	332	https://v10-1.orthodb.org/?query=1578at766	CNNM, transmembrane domain
1581at766	Complete	wRi_Merrill23_polished	1179244	1178252	-	537.2	285	https://v10-1.orthodb.org/?query=1581at766	Type IV secretion system protein VirB11
1611at766	Complete	wRi_Merrill23_polished	803163	801991	-	515.8	306	https://v10-1.orthodb.org/?query=1611at766	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
1619at766	Complete	wRi_Merrill23_polished	182118	180790	-	490.3	353	https://v10-1.orthodb.org/?query=1619at766	tRNA modification GTPase MnmE
1621at766	Missing
1637at766	Missing
1655at766	Complete	wRi_Merrill23_polished	180486	179470	-	409.1	269	https://v10-1.orthodb.org/?query=1655at766	Ferredoxin--NADP reductase
1658at766	Missing
1673at766	Complete	wRi_Merrill23_polished	1019512	1020297	+	372.5	224	https://v10-1.orthodb.org/?query=1673at766	Enoyl-
1675at766	Missing
1683at766	Complete	wRi_Merrill23_polished	655828	656592	+	332.3	211	https://v10-1.orthodb.org/?query=1683at766	cytochrome c oxidase subunit II
1687at766	Missing
1689at766	Complete	wRi_Merrill23_polished	212976	214010	+	369.9	270	https://v10-1.orthodb.org/?query=1689at766	Aspartate-semialdehyde dehydrogenase
1690at766	Complete	wRi_Merrill23_polished	130992	130270	-	321.0	218	https://v10-1.orthodb.org/?query=1690at766	Phosphoribosylaminoimidazole-succinocarboxamide synthase
1696at766	Complete	wRi_Merrill23_polished	518398	517535	-	241.7	228	https://v10-1.orthodb.org/?query=1696at766	4-hydroxy-tetrahydrodipicolinate synthase
1701at766	Missing
1718at766	Complete	wRi_Merrill23_polished	7482	8174	+	258.8	183	https://v10-1.orthodb.org/?query=1718at766	phosphatidylserine decarboxylase
1733at766	Missing
1739at766	Missing
1740at766	Complete	wRi_Merrill23_polished	487296	488303	+	407.4	276	https://v10-1.orthodb.org/?query=1740at766	tRNA N6-adenosine threonylcarbamoyltransferase
1755at766	Missing
1762at766	Complete	wRi_Merrill23_polished	1167378	1166725	-	274.1	178	https://v10-1.orthodb.org/?query=1762at766	Ribosomal protein L1
1801at766	Complete	wRi_Merrill23_polished	879709	878711	-	526.8	290	https://v10-1.orthodb.org/?query=1801at766	Pyruvate dehydrogenase E1 component subunit beta
1817at766	Complete	wRi_Merrill23_polished	175430	174729	-	292.4	208	https://v10-1.orthodb.org/?query=1817at766	ABC transporter, conserved site
1841at766	Complete	wRi_Merrill23_polished	977876	977154	-	243.3	200	https://v10-1.orthodb.org/?query=1841at766	DNA repair protein RecO
1853at766	Missing
1875at766	Complete	wRi_Merrill23_polished	177815	178723	+	393.9	270	https://v10-1.orthodb.org/?query=1875at766	3-oxoacyl-
1882at766	Complete	wRi_Merrill23_polished	732683	733441	+	235.7	185	https://v10-1.orthodb.org/?query=1882at766	ABC transporter, conserved site
1891at766	Complete	wRi_Merrill23_polished	1137198	1136557	-	187.7	168	https://v10-1.orthodb.org/?query=1891at766	Intradiol ring-cleavage dioxygenase, core
1893at766	Complete	wRi_Merrill23_polished	127162	126146	-	357.8	260	https://v10-1.orthodb.org/?query=1893at766	Uroporphyrinogen decarboxylase
1894at766	Complete	wRi_Merrill23_polished	131067	131777	+	290.4	191	https://v10-1.orthodb.org/?query=1894at766	tRNA (guanine-N1-)-methyltransferase, bacteria
1896at766	Missing
1899at766	Complete	wRi_Merrill23_polished	1097942	1097130	-	331.5	188	https://v10-1.orthodb.org/?query=1899at766	Uracil-DNA glycosylase-like
1914at766	Complete	wRi_Merrill23_polished	276377	277357	+	310.7	234	https://v10-1.orthodb.org/?query=1914at766	Malonyl CoA-acyl carrier protein transacylase
1931at766	Complete	wRi_Merrill23_polished	1092943	1091948	-	409.7	278	https://v10-1.orthodb.org/?query=1931at766	Delta-aminolevulinic acid dehydratase
1932at766	Complete	wRi_Merrill23_polished	643757	644824	+	362.2	258	https://v10-1.orthodb.org/?query=1932at766	DNA-directed RNA polymerase subunit alpha
1940at766	Complete	wRi_Merrill23_polished	1063600	1064643	+	394.3	270	https://v10-1.orthodb.org/?query=1940at766	Phenylalanine--tRNA ligase alpha subunit
1945at766	Complete	wRi_Merrill23_polished	154712	155356	+	206.6	171	https://v10-1.orthodb.org/?query=1945at766	hydrolase
1983at766	Complete	wRi_Merrill23_polished	1195828	1196685	+	294.4	224	https://v10-1.orthodb.org/?query=1983at766	4-hydroxybenzoate octaprenyltransferase
2000at766	Complete	wRi_Merrill23_polished	389073	389957	+	303.6	235	https://v10-1.orthodb.org/?query=2000at766	GTPase Era
2005at766	Complete	wRi_Merrill23_polished	138640	138023	-	250.9	176	https://v10-1.orthodb.org/?query=2005at766	Octanoyltransferase
2033at766	Complete	wRi_Merrill23_polished	1182226	1181546	-	199.3	170	https://v10-1.orthodb.org/?query=2033at766	Type IV secretion system protein VirB8
2042at766	Complete	wRi_Merrill23_polished	1225047	1224322	-	223.1	192	https://v10-1.orthodb.org/?query=2042at766	Virulence factor BrkB
2044at766	Complete	wRi_Merrill23_polished	1099972	1100763	+	395.4	224	https://v10-1.orthodb.org/?query=2044at766	Methionine aminopeptidase
2045at766	Complete	wRi_Merrill23_polished	911758	911018	-	283.3	192	https://v10-1.orthodb.org/?query=2045at766	Transcriptional regulator TACO1-like
2069at766	Complete	wRi_Merrill23_polished	1102257	1103138	+	371.1	242	https://v10-1.orthodb.org/?query=2069at766	Ribosomal RNA small subunit methyltransferase H
2070at766	Complete	wRi_Merrill23_polished	352556	351579	-	343.6	250	https://v10-1.orthodb.org/?query=2070at766	Octaprenyl-diphosphate synthase
2073at766	Complete	wRi_Merrill23_polished	247478	248098	+	274.1	166	https://v10-1.orthodb.org/?query=2073at766	3'-5' exonuclease
2084at766	Complete	wRi_Merrill23_polished	350930	349932	-	371.3	268	https://v10-1.orthodb.org/?query=2084at766	Tryptophan--tRNA ligase
2127at766	Complete	wRi_Merrill23_polished	741502	742059	+	245.6	148	https://v10-1.orthodb.org/?query=2127at766	dCTP deaminase
2135at766	Complete	wRi_Merrill23_polished	635530	636144	+	273.4	177	https://v10-1.orthodb.org/?query=2135at766	K Homology domain
2163at766	Complete	wRi_Merrill23_polished	904980	904219	-	268.9	201	https://v10-1.orthodb.org/?query=2163at766	Sec-independent protein translocase protein TatC
2166at766	Complete	wRi_Merrill23_polished	8171	8941	+	274.0	197	https://v10-1.orthodb.org/?query=2166at766	CDP-alcohol phosphatidyltransferase
2182at766	Complete	wRi_Merrill23_polished	1141644	1142762	+	403.7	289	https://v10-1.orthodb.org/?query=2182at766	Chaperone protein DnaJ
2201at766	Missing
2208at766	Complete	wRi_Merrill23_polished	194181	192817	-	367.0	326	https://v10-1.orthodb.org/?query=2208at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
2216at766	Complete	wRi_Merrill23_polished	755994	756608	+	258.0	180	https://v10-1.orthodb.org/?query=2216at766	RNA-binding S4 domain
2263at766	Complete	wRi_Merrill23_polished	537802	538401	+	278.3	174	https://v10-1.orthodb.org/?query=2263at766	Peroxiredoxin, AhpC-type
2295at766	Complete	wRi_Merrill23_polished	1248273	1249223	+	450.6	280	https://v10-1.orthodb.org/?query=2295at766	Malate dehydrogenase
2303at766	Complete	wRi_Merrill23_polished	651474	650740	-	282.3	194	https://v10-1.orthodb.org/?query=2303at766	Short-chain dehydrogenase/reductase, conserved site
2305at766	Complete	wRi_Merrill23_polished	324596	323724	-	340.6	243	https://v10-1.orthodb.org/?query=2305at766	Protein HflC
