# BUSCO version is: 6.0.0 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
222at766	Complete	contig_1165	395164	397749	+	1051.0	665	https://v10-1.orthodb.org/?query=222at766	Aconitate hydratase
246at766	Complete	contig_1165	514518	511864	-	1085.4	706	https://v10-1.orthodb.org/?query=246at766	2-oxoglutarate dehydrogenase E1 component
248at766	Duplicated	contig_1165	517449	515623	-	660.5	472	https://v10-1.orthodb.org/?query=248at766	DNA mismatch repair protein MutL
248at766	Duplicated	contig_1165	3401	5197	+	592.5	472	https://v10-1.orthodb.org/?query=248at766	DNA mismatch repair protein MutL
255at766	Complete	contig_1165	34906	36702	+	979.1	536	https://v10-1.orthodb.org/?query=255at766	Elongation factor 4
256at766	Complete	contig_1165	282222	284051	+	956.0	533	https://v10-1.orthodb.org/?query=256at766	GTP-binding protein
257at766	Complete	contig_1165	563268	565109	+	847.5	477	https://v10-1.orthodb.org/?query=257at766	Peptidase M41
283at766	Complete	contig_1165	76823	75024	-	956.6	501	https://v10-1.orthodb.org/?query=283at766	Succinate dehydrogenase flavoprotein subunit
286at766	Complete	contig_1165	799887	802463	+	935.5	667	https://v10-1.orthodb.org/?query=286at766	DNA polymerase I
300at766	Complete	contig_1165	1020470	1018725	-	674.7	476	https://v10-1.orthodb.org/?query=300at766	ABC transporter type 1, transmembrane domain
311at766	Complete	contig_1165	47213	49807	+	1054.6	671	https://v10-1.orthodb.org/?query=311at766	Valine--tRNA ligase
312at766	Complete	contig_1165	214699	213149	-	880.5	475	https://v10-1.orthodb.org/?query=312at766	Cytochrome c oxidase subunit I
322at766	Complete	contig_1165	904223	902475	-	552.3	434	https://v10-1.orthodb.org/?query=322at766	Heat shock protein 70 family
348at766	Complete	contig_1165	823818	825719	+	885.3	508	https://v10-1.orthodb.org/?query=348at766	Threonine--tRNA ligase
349at766	Complete	contig_1165	869415	871337	+	970.2	543	https://v10-1.orthodb.org/?query=349at766	Chaperone protein DnaK
350at766	Complete	contig_1165	486901	484955	-	1035.9	490	https://v10-1.orthodb.org/?query=350at766	Type IV secretion system protein TraG/VirD4
363at766	Complete	contig_1165	713034	714686	+	611.1	458	https://v10-1.orthodb.org/?query=363at766	S1 domain
364at766	Complete	contig_1165	679612	677162	-	1005.2	666	https://v10-1.orthodb.org/?query=364at766	DNA topoisomerase I, type IA
377at766	Complete	contig_1165	567201	568919	+	698.2	489	https://v10-1.orthodb.org/?query=377at766	potassium transporter
382at766	Complete	contig_1165	1119145	1120686	+	740.6	408	https://v10-1.orthodb.org/?query=382at766	ATP synthase subunit alpha
383at766	Complete	contig_1165	794404	796071	+	512.9	372	https://v10-1.orthodb.org/?query=383at766	Peptidase M24
384at766	Complete	contig_1165	161317	159680	-	625.9	388	https://v10-1.orthodb.org/?query=384at766	Methionine--tRNA ligase
392at766	Complete	contig_1165	545047	543152	-	878.7	530	https://v10-1.orthodb.org/?query=392at766	Histidine kinase/HSP90-like ATPase
400at766	Complete	contig_1165	10367	8898	-	669.5	420	https://v10-1.orthodb.org/?query=400at766	Glutamyl-tRNA(Gln) amidotransferase subunit A
404at766	Complete	contig_1165	442357	440819	-	556.4	356	https://v10-1.orthodb.org/?query=404at766	leucyl aminopeptidase
406at766	Complete	contig_1165	838658	840574	+	758.9	511	https://v10-1.orthodb.org/?query=406at766	DNA helicase
421at766	Complete	contig_1165	1011936	1013924	+	794.0	564	https://v10-1.orthodb.org/?query=421at766	DNA ligase
430at766	Complete	contig_1165	521098	523023	+	623.6	441	https://v10-1.orthodb.org/?query=430at766	RNA polymerase sigma-70
431at766	Complete	contig_1165	357244	358617	+	503.4	345	https://v10-1.orthodb.org/?query=431at766	Cysteine--tRNA ligase
452at766	Complete	contig_1165	708815	707490	-	373.8	327	https://v10-1.orthodb.org/?query=452at766	GTPase Der
483at766	Complete	contig_1165	616610	614268	-	639.4	498	https://v10-1.orthodb.org/?query=483at766	Primosomal protein N'
496at766	Complete	contig_1165	105382	103517	-	844.5	504	https://v10-1.orthodb.org/?query=496at766	Aspartate--tRNA(Asp/Asn) ligase
498at766	Complete	contig_1165	98461	97142	-	596.6	359	https://v10-1.orthodb.org/?query=498at766	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
503at766	Complete	contig_1165	206321	207970	+	649.0	448	https://v10-1.orthodb.org/?query=503at766	GroEL-like apical domain superfamily
514at766	Complete	contig_1165	862943	861513	-	448.8	318	https://v10-1.orthodb.org/?query=514at766	UbiB domain
538at766	Complete	contig_1165	792461	794395	+	847.1	530	https://v10-1.orthodb.org/?query=538at766	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
540at766	Complete	contig_1165	1037870	1036491	-	538.4	373	https://v10-1.orthodb.org/?query=540at766	Dihydrolipoyl dehydrogenase
544at766	Complete	contig_1165	932234	930699	-	737.8	445	https://v10-1.orthodb.org/?query=544at766	Lysine--tRNA ligase
559at766	Complete	contig_1165	766970	765693	-	659.9	356	https://v10-1.orthodb.org/?query=559at766	Serine hydroxymethyltransferase
573at766	Complete	contig_1165	746966	748255	+	427.9	327	https://v10-1.orthodb.org/?query=573at766	Folylpolyglutamate synthase
584at766	Complete	contig_1165	827532	826279	-	687.5	365	https://v10-1.orthodb.org/?query=584at766	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
592at766	Complete	contig_1165	341888	340650	-	400.6	322	https://v10-1.orthodb.org/?query=592at766	Cell division protein FtsA
595at766	Complete	contig_1165	540283	539075	-	545.7	340	https://v10-1.orthodb.org/?query=595at766	5-aminolevulinate synthase
605at766	Complete	contig_1165	716873	719209	+	591.9	593	https://v10-1.orthodb.org/?query=605at766	Outer membrane protein assembly factor BamA
613at766	Complete	contig_1165	724973	726316	+	523.7	373	https://v10-1.orthodb.org/?query=613at766	Signal recognition particle protein
620at766	Complete	contig_1165	66818	65643	-	442.7	322	https://v10-1.orthodb.org/?query=620at766	poly(A) polymerase
624at766	Complete	contig_1165	307623	306172	-	783.4	408	https://v10-1.orthodb.org/?query=624at766	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
634at766	Complete	contig_1165	658971	657445	-	781.5	430	https://v10-1.orthodb.org/?query=634at766	Acetyl-coenzyme A carboxyltransferase, C-terminal
646at766	Complete	contig_1165	732575	733804	+	693.0	359	https://v10-1.orthodb.org/?query=646at766	Cytochrome b
650at766	Complete	contig_1165	194717	195994	+	511.1	316	https://v10-1.orthodb.org/?query=650at766	Zinc finger, ClpX C4-type
652at766	Complete	contig_1165	202408	204147	+	683.1	483	https://v10-1.orthodb.org/?query=652at766	Single-stranded-DNA-specific exonuclease RecJ
678at766	Complete	contig_1165	1124583	1126175	+	632.6	435	https://v10-1.orthodb.org/?query=678at766	HlyD family type I secretion periplasmic adaptor subunit
686at766	Complete	contig_1165	1049904	1051175	+	489.2	353	https://v10-1.orthodb.org/?query=686at766	peptidase M16
697at766	Complete	contig_1165	500146	501708	+	532.5	427	https://v10-1.orthodb.org/?query=697at766	Transcription termination/antitermination protein NusA
710at766	Complete	contig_1165	996663	998081	+	640.3	369	https://v10-1.orthodb.org/?query=710at766	isocitrate dehydrogenase
712at766	Complete	contig_1165	452083	453750	+	646.0	444	https://v10-1.orthodb.org/?query=712at766	Metallo-beta-lactamase
740at766	Complete	contig_1165	112199	110493	-	686.6	459	https://v10-1.orthodb.org/?query=740at766	Arginine--tRNA ligase
757at766	Complete	contig_1165	495017	493635	-	616.6	358	https://v10-1.orthodb.org/?query=757at766	Chromosomal replication initiator protein DnaA
770at766	Complete	contig_1165	463724	462426	-	532.3	344	https://v10-1.orthodb.org/?query=770at766	Serine--tRNA ligase
786at766	Complete	contig_1165	867565	869328	+	682.4	473	https://v10-1.orthodb.org/?query=786at766	RNA-binding domain, S1
788at766	Complete	contig_1165	350368	352485	+	564.0	532	https://v10-1.orthodb.org/?query=788at766	Glycine--tRNA ligase beta subunit
794at766	Complete	contig_1165	835175	833733	-	504.0	344	https://v10-1.orthodb.org/?query=794at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
803at766	Complete	contig_1165	271053	269344	-	570.5	433	https://v10-1.orthodb.org/?query=803at766	Membrane protein insertase YidC
805at766	Complete	contig_1165	1001441	1000245	-	380.7	289	https://v10-1.orthodb.org/?query=805at766	Succinyl-diaminopimelate desuccinylase
812at766	Complete	contig_1165	1052905	1051691	-	471.4	309	https://v10-1.orthodb.org/?query=812at766	Queuine tRNA-ribosyltransferase
823at766	Complete	contig_1165	10757	11983	+	504.3	311	https://v10-1.orthodb.org/?query=823at766	Methylthiotransferase, N-terminal
843at766	Complete	contig_1165	363619	362195	-	671.4	416	https://v10-1.orthodb.org/?query=843at766	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
857at766	Complete	contig_1165	737363	736206	-	297.0	282	https://v10-1.orthodb.org/?query=857at766	Beta sliding clamp
872at766	Complete	contig_1165	662667	661417	-	456.4	295	https://v10-1.orthodb.org/?query=872at766	Citrate synthase
896at766	Complete	contig_1165	292915	294297	+	484.9	343	https://v10-1.orthodb.org/?query=896at766	Signal transduction response regulator, receiver domain
910at766	Complete	contig_1165	21684	23078	+	628.7	383	https://v10-1.orthodb.org/?query=910at766	Fumarate hydratase class II
931at766	Complete	contig_1165	982603	981335	-	548.7	347	https://v10-1.orthodb.org/?query=931at766	Proline--tRNA ligase
933at766	Complete	contig_1165	837026	835179	-	734.8	510	https://v10-1.orthodb.org/?query=933at766	NADH-plastoquinone oxidoreductase, chain 5
935at766	Complete	contig_1165	964665	963172	-	414.8	283	https://v10-1.orthodb.org/?query=935at766	Peptidase S1C
947at766	Complete	contig_1165	630816	629869	-	401.6	268	https://v10-1.orthodb.org/?query=947at766	Ferrochelatase
968at766	Complete	contig_1165	163985	165733	+	505.5	448	https://v10-1.orthodb.org/?query=968at766	DNA primase
971at766	Complete	contig_1165	1064155	1062959	-	648.8	376	https://v10-1.orthodb.org/?query=971at766	Cell division protein FtsZ
977at766	Complete	contig_1165	627165	625675	-	668.7	391	https://v10-1.orthodb.org/?query=977at766	ATP-dependent protease ATPase subunit HslU
982at766	Complete	contig_1165	1217124	1215952	-	728.9	363	https://v10-1.orthodb.org/?query=982at766	NADH-quinone oxidoreductase subunit D
996at766	Complete	contig_1165	1235259	1236167	+	293.2	227	https://v10-1.orthodb.org/?query=996at766	Porphobilinogen deaminase
997at766	Complete	contig_1165	807720	808967	+	667.2	358	https://v10-1.orthodb.org/?query=997at766	Cysteine desulfurase IscS
1004at766	Complete	contig_1165	299597	300586	+	537.5	281	https://v10-1.orthodb.org/?query=1004at766	ribonucleotide-diphosphate reductase subunit beta
1015at766	Complete	contig_1165	99891	100871	+	439.4	263	https://v10-1.orthodb.org/?query=1015at766	Pyruvate dehydrogenase E1 component subunit alpha
1023at766	Complete	contig_1165	263827	262748	-	514.4	279	https://v10-1.orthodb.org/?query=1023at766	Peptide chain release factor 1
1090at766	Complete	contig_1165	604786	605937	+	485.1	317	https://v10-1.orthodb.org/?query=1090at766	Succinate--CoA ligase 
1132at766	Complete	contig_1165	1082015	1083151	+	433.4	312	https://v10-1.orthodb.org/?query=1132at766	Pyridoxal phosphate-dependent transferase
1135at766	Complete	contig_1165	966578	965544	-	379.0	254	https://v10-1.orthodb.org/?query=1135at766	Protein HflK
1146at766	Complete	contig_1165	1011721	1010399	-	493.2	366	https://v10-1.orthodb.org/?query=1146at766	Glutamate--tRNA ligase
1148at766	Complete	contig_1165	349525	350364	+	396.6	239	https://v10-1.orthodb.org/?query=1148at766	Glycine--tRNA ligase alpha subunit
1152at766	Complete	contig_1165	1036488	1035559	-	323.6	254	https://v10-1.orthodb.org/?query=1152at766	Integrase, SAM-like, N-terminal
1181at766	Complete	contig_1165	623245	621974	-	553.3	350	https://v10-1.orthodb.org/?query=1181at766	Beta-ketoacyl synthase, C-terminal
1190at766	Complete	contig_1165	121707	120844	-	486.7	255	https://v10-1.orthodb.org/?query=1190at766	Lipoyl synthase
1210at766	Complete	contig_1165	664836	663850	-	283.1	239	https://v10-1.orthodb.org/?query=1210at766	Integrase, SAM-like, N-terminal
1222at766	Complete	contig_1165	715746	716864	+	344.7	284	https://v10-1.orthodb.org/?query=1222at766	Zinc metalloprotease
1231at766	Complete	contig_1165	187921	189294	+	526.0	369	https://v10-1.orthodb.org/?query=1231at766	Dihydrolipoyl dehydrogenase
1269at766	Complete	contig_1165	729702	728476	-	410.4	324	https://v10-1.orthodb.org/?query=1269at766	Histidine--tRNA ligase
1276at766	Complete	contig_1165	1072943	1071894	-	303.9	257	https://v10-1.orthodb.org/?query=1276at766	Protein arginine methyltransferase NDUFAF7
1288at766	Complete	contig_1165	558296	557184	-	466.0	297	https://v10-1.orthodb.org/?query=1288at766	tRNA-specific 2-thiouridylase
1297at766	Complete	contig_1165	332534	333682	+	361.6	320	https://v10-1.orthodb.org/?query=1297at766	Ubiquinone biosynthesis hydroxylase UbiH/COQ6
1304at766	Complete	contig_1165	773100	771907	-	591.2	368	https://v10-1.orthodb.org/?query=1304at766	Aminotransferase
1306at766	Complete	contig_1165	78935	77514	-	522.2	358	https://v10-1.orthodb.org/?query=1306at766	Glutamate--tRNA ligase
1310at766	Complete	contig_1165	738870	737977	-	348.0	243	https://v10-1.orthodb.org/?query=1310at766	RNA polymerase sigma-70
1331at766	Complete	contig_1165	415002	416507	+	583.9	423	https://v10-1.orthodb.org/?query=1331at766	Protein translocase subunit SecD
1333at766	Complete	contig_1165	170987	170157	-	313.6	226	https://v10-1.orthodb.org/?query=1333at766	Putative pyruvate, phosphate dikinase regulatory protein
1338at766	Complete	contig_1165	901712	902467	+	236.2	171	https://v10-1.orthodb.org/?query=1338at766	Signal peptidase I
1360at766	Complete	contig_1165	925797	924913	-	320.8	238	https://v10-1.orthodb.org/?query=1360at766	Methionyl-tRNA formyltransferase
1363at766	Complete	contig_1165	141115	139745	-	473.0	364	https://v10-1.orthodb.org/?query=1363at766	Magnesium transporter MgtE
1365at766	Complete	contig_1165	20269	21291	+	426.6	273	https://v10-1.orthodb.org/?query=1365at766	GTPase Obg
1379at766	Complete	contig_1165	695891	696871	+	442.3	276	https://v10-1.orthodb.org/?query=1379at766	Holliday junction ATP-dependent DNA helicase RuvB
1393at766	Complete	contig_1165	1074538	1073708	-	329.9	206	https://v10-1.orthodb.org/?query=1393at766	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
1409at766	Complete	contig_1165	749810	750877	+	561.2	301	https://v10-1.orthodb.org/?query=1409at766	Protein RecA
1412at766	Complete	contig_1165	1113846	1115174	+	473.3	354	https://v10-1.orthodb.org/?query=1412at766	Protein translocase subunit SecY
1425at766	Complete	contig_1165	1220782	1221660	+	374.5	234	https://v10-1.orthodb.org/?query=1425at766	Tetrahydrofolate dehydrogenase/cyclohydrolase
1437at766	Complete	contig_1165	691840	693090	+	508.8	334	https://v10-1.orthodb.org/?query=1437at766	Tyrosine--tRNA ligase
1440at766	Complete	contig_1165	67917	69011	+	489.9	303	https://v10-1.orthodb.org/?query=1440at766	Ribosome-binding ATPase YchF
1446at766	Complete	contig_1165	277146	275143	-	501.7	445	https://v10-1.orthodb.org/?query=1446at766	Cytochrome c-type biogenesis protein
1454at766	Complete	contig_1165	464995	465957	+	472.4	265	https://v10-1.orthodb.org/?query=1454at766	tRNA-dihydrouridine synthase
1476at766	Complete	contig_1165	702482	701016	-	484.0	421	https://v10-1.orthodb.org/?query=1476at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
1477at766	Complete	contig_1165	346562	347587	+	559.7	312	https://v10-1.orthodb.org/?query=1477at766	NADH-quinone oxidoreductase subunit H
1483at766	Complete	contig_1165	1021952	1021161	-	270.7	208	https://v10-1.orthodb.org/?query=1483at766	Prolipoprotein diacylglyceryl transferase
1490at766	Complete	contig_1165	1106941	1107765	+	415.1	248	https://v10-1.orthodb.org/?query=1490at766	Ribosomal protein L2
1503at766	Complete	contig_1165	1061637	1060849	-	381.1	214	https://v10-1.orthodb.org/?query=1503at766	Succinate dehydrogenase iron-sulfur subunit
1527at766	Complete	contig_1165	667031	665967	-	283.4	269	https://v10-1.orthodb.org/?query=1527at766	AI-2E family transporter
1528at766	Complete	contig_1165	1032895	1033842	+	406.7	256	https://v10-1.orthodb.org/?query=1528at766	Pyridine nucleotide-disulphide oxidoreductase, class-II
1530at766	Complete	contig_1165	261093	260164	-	311.3	260	https://v10-1.orthodb.org/?query=1530at766	permease
1541at766	Complete	contig_1165	774690	775406	+	255.9	203	https://v10-1.orthodb.org/?query=1541at766	CBS domain
1547at766	Complete	contig_1165	1057086	1056316	-	312.3	197	https://v10-1.orthodb.org/?query=1547at766	DNA-binding response regulator
1557at766	Complete	contig_1165	272585	271710	-	267.7	205	https://v10-1.orthodb.org/?query=1557at766	Protein-export membrane protein SecF
1561at766	Complete	contig_1165	980598	979090	-	420.8	347	https://v10-1.orthodb.org/?query=1561at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
1564at766	Complete	contig_1165	1244513	1245373	+	273.8	228	https://v10-1.orthodb.org/?query=1564at766	Elongation factor Ts
1570at766	Complete	contig_1165	1243684	1244532	+	348.3	213	https://v10-1.orthodb.org/?query=1570at766	Ribosomal protein S2
1578at766	Complete	contig_1165	1218667	1219950	+	445.4	332	https://v10-1.orthodb.org/?query=1578at766	CNNM, transmembrane domain
1581at766	Complete	contig_1165	487924	486932	-	536.8	285	https://v10-1.orthodb.org/?query=1581at766	Type IV secretion system protein VirB11
1611at766	Complete	contig_1165	1234333	1233161	-	511.5	306	https://v10-1.orthodb.org/?query=1611at766	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
1619at766	Complete	contig_1165	822808	821282	-	486.3	353	https://v10-1.orthodb.org/?query=1619at766	tRNA modification GTPase MnmE
1621at766	Complete	contig_1165	601085	601909	+	376.5	234	https://v10-1.orthodb.org/?query=1621at766	Coproporphyrinogen oxidase
1637at766	Complete	contig_1165	735389	736126	+	288.6	205	https://v10-1.orthodb.org/?query=1637at766	tRNA pseudouridine synthase A
1655at766	Complete	contig_1165	820978	819962	-	410.9	269	https://v10-1.orthodb.org/?query=1655at766	Ferredoxin--NADP reductase
1658at766	Complete	contig_1165	745566	744862	-	214.2	172	https://v10-1.orthodb.org/?query=1658at766	Thioredoxin-like fold
1673at766	Complete	contig_1165	417309	416524	-	372.5	224	https://v10-1.orthodb.org/?query=1673at766	Enoyl-
1675at766	Complete	contig_1165	742429	740828	-	435.0	325	https://v10-1.orthodb.org/?query=1675at766	DNA polymerase III subunit gamma/tau
1683at766	Complete	contig_1165	215479	214715	-	332.9	211	https://v10-1.orthodb.org/?query=1683at766	cytochrome c oxidase subunit II
1687at766	Complete	contig_1165	597514	596663	-	314.7	231	https://v10-1.orthodb.org/?query=1687at766	ParB/Sulfiredoxin
1689at766	Complete	contig_1165	848364	849398	+	369.9	270	https://v10-1.orthodb.org/?query=1689at766	Aspartate-semialdehyde dehydrogenase
1690at766	Complete	contig_1165	778015	777293	-	322.5	218	https://v10-1.orthodb.org/?query=1690at766	Phosphoribosylaminoimidazole-succinocarboxamide synthase
1696at766	Complete	contig_1165	1014751	1013963	-	252.5	229	https://v10-1.orthodb.org/?query=1696at766	4-hydroxy-tetrahydrodipicolinate synthase
1701at766	Complete	contig_1165	637715	636351	-	482.8	311	https://v10-1.orthodb.org/?query=1701at766	Acetyltransferase component of pyruvate dehydrogenase complex
1718at766	Complete	contig_1165	751065	751757	+	258.8	183	https://v10-1.orthodb.org/?query=1718at766	phosphatidylserine decarboxylase
1733at766	Complete	contig_1165	919497	918703	-	245.6	175	https://v10-1.orthodb.org/?query=1733at766	NAD kinase
1739at766	Complete	contig_1165	733804	734910	+	340.7	204	https://v10-1.orthodb.org/?query=1739at766	Cytochrome c-like domain
1740at766	Complete	contig_1165	1084857	1085864	+	409.3	276	https://v10-1.orthodb.org/?query=1740at766	tRNA N6-adenosine threonylcarbamoyltransferase
1755at766	Complete	contig_1165	605941	606816	+	485.4	265	https://v10-1.orthodb.org/?query=1755at766	ATP-citrate lyase/succinyl-CoA ligase
1762at766	Complete	contig_1165	476148	475495	-	270.8	178	https://v10-1.orthodb.org/?query=1762at766	Ribosomal protein L1
1801at766	Complete	contig_1165	38750	37752	-	525.7	290	https://v10-1.orthodb.org/?query=1801at766	Pyruvate dehydrogenase E1 component subunit beta
1817at766	Complete	contig_1165	815254	814553	-	292.6	208	https://v10-1.orthodb.org/?query=1817at766	ABC transporter, conserved site
1841at766	Complete	contig_1165	295479	294757	-	243.6	200	https://v10-1.orthodb.org/?query=1841at766	DNA repair protein RecO
1853at766	Complete	contig_1165	587415	586186	-	471.9	340	https://v10-1.orthodb.org/?query=1853at766	membrane protein
1875at766	Complete	contig_1165	818211	819119	+	393.9	270	https://v10-1.orthodb.org/?query=1875at766	3-oxoacyl-
1882at766	Complete	contig_1165	144433	143675	-	234.8	185	https://v10-1.orthodb.org/?query=1882at766	ABC transporter, conserved site
1891at766	Complete	contig_1165	443059	442418	-	187.7	168	https://v10-1.orthodb.org/?query=1891at766	Intradiol ring-cleavage dioxygenase, core
1893at766	Complete	contig_1165	774185	773169	-	358.8	260	https://v10-1.orthodb.org/?query=1893at766	Uroporphyrinogen decarboxylase
1894at766	Complete	contig_1165	778090	778800	+	289.0	191	https://v10-1.orthodb.org/?query=1894at766	tRNA (guanine-N1-)-methyltransferase, bacteria
1896at766	Complete	contig_1165	619466	618612	-	414.5	238	https://v10-1.orthodb.org/?query=1896at766	Thymidylate synthase ThyX
1899at766	Complete	contig_1165	342556	343377	+	333.1	189	https://v10-1.orthodb.org/?query=1899at766	Uracil-DNA glycosylase-like
1914at766	Complete	contig_1165	919868	920848	+	311.0	234	https://v10-1.orthodb.org/?query=1914at766	Malonyl CoA-acyl carrier protein transacylase
1931at766	Complete	contig_1165	347580	348575	+	412.0	278	https://v10-1.orthodb.org/?query=1931at766	Delta-aminolevulinic acid dehydratase
1932at766	Complete	contig_1165	1116669	1117736	+	362.1	258	https://v10-1.orthodb.org/?query=1932at766	DNA-directed RNA polymerase subunit alpha
1940at766	Complete	contig_1165	374365	373322	-	388.0	270	https://v10-1.orthodb.org/?query=1940at766	Phenylalanine--tRNA ligase alpha subunit
1945at766	Complete	contig_1165	796940	797584	+	206.1	171	https://v10-1.orthodb.org/?query=1945at766	hydrolase
1983at766	Complete	contig_1165	504454	505311	+	296.0	224	https://v10-1.orthodb.org/?query=1983at766	4-hydroxybenzoate octaprenyltransferase
2000at766	Complete	contig_1165	1045611	1044727	-	302.2	235	https://v10-1.orthodb.org/?query=2000at766	GTPase Era
2005at766	Complete	contig_1165	785805	785188	-	246.5	176	https://v10-1.orthodb.org/?query=2005at766	Octanoyltransferase
2033at766	Complete	contig_1165	490870	490190	-	197.2	170	https://v10-1.orthodb.org/?query=2033at766	Type IV secretion system protein VirB8
2042at766	Complete	contig_1165	530738	529923	-	267.1	206	https://v10-1.orthodb.org/?query=2042at766	Virulence factor BrkB
2044at766	Complete	contig_1165	340526	339735	-	394.7	224	https://v10-1.orthodb.org/?query=2044at766	Methionine aminopeptidase
2045at766	Complete	contig_1165	28763	29503	+	282.2	192	https://v10-1.orthodb.org/?query=2045at766	Transcriptional regulator TACO1-like
2069at766	Complete	contig_1165	338246	337302	-	372.7	242	https://v10-1.orthodb.org/?query=2069at766	Ribosomal RNA small subunit methyltransferase H
2070at766	Complete	contig_1165	990243	989257	-	343.6	250	https://v10-1.orthodb.org/?query=2070at766	Octaprenyl-diphosphate synthase
2073at766	Complete	contig_1165	913559	912939	-	273.7	166	https://v10-1.orthodb.org/?query=2073at766	3'-5' exonuclease
2084at766	Complete	contig_1165	988608	987610	-	374.5	268	https://v10-1.orthodb.org/?query=2084at766	Tryptophan--tRNA ligase
2127at766	Complete	contig_1165	135600	135043	-	245.6	148	https://v10-1.orthodb.org/?query=2127at766	dCTP deaminase
2135at766	Complete	contig_1165	1108446	1109060	+	273.4	177	https://v10-1.orthodb.org/?query=2135at766	K Homology domain
2163at766	Complete	contig_1165	60869	60108	-	268.9	201	https://v10-1.orthodb.org/?query=2163at766	Sec-independent protein translocase protein TatC
2166at766	Complete	contig_1165	751754	752524	+	274.9	197	https://v10-1.orthodb.org/?query=2166at766	CDP-alcohol phosphatidyltransferase
2182at766	Complete	contig_1165	450788	451906	+	403.4	289	https://v10-1.orthodb.org/?query=2182at766	Chaperone protein DnaJ
2201at766	Complete	contig_1165	575311	574607	-	226.8	181	https://v10-1.orthodb.org/?query=2201at766	Ribonuclease III
